1_id	1_span	1_anno_const:pos-const	1_anno_default_ns:lemma-deprel	1_anno_default_ns:morph	1_anno_default_ns:norm	1_anno_default_ns:pos-deprel
86974220		VVFIN	stoßen	'NULL'	gestoßen	VVPP
86974228		$,	,	'NULL'	/	$,
86974236		KON	und	'NULL'	und	KON
86974244		ADV	übergelegen	'NULL'	übergelegt	VVPP
86974253		$,	,	'NULL'	/	$,
86974261		APPR	benehmen	pl|3|pres|ind	benehmen	VVFIN
86974271		ART	der	acc|pl|neut	die	ART
86974283		ADJA	blau	acc|pl|neut|pos	blauen	ADJA
86974291	 	NN	Mäler	acc|pl|neut	Mäler	NN
86974304		$,	,	'NULL'	/	$,
86974312		NE	von	'NULL'	von	APPR
86974321		NE	Schlage	dat|sg|neut	Schlagen	NN
86974329		$,	,	'NULL'	/	$,
86974337		KON	oder	'NULL'	oder	KON
86974345		NN	stoßen	dat|sg|neut	Stoßen	NN
86974354		$.	.	'NULL'	.	$.
86974364		ART	ein	nom|sg|neut	Ein	ART
86974378		NN	Zapfen	nom|sg|neut	Zapfen	NN
86974386		PROAV	daraus	'NULL'	daraus	PROAV
86974395		VVPP	machen	'NULL'	gemacht	VVPP
86974403		$,	,	'NULL'	/	$,
86974411		VVFIN	bringen	sg|3|pres|ind	bringt	VVFIN
86974419		ART	der	dat|pl|fem	den	ART
86974428		NN	Frau	dat|pl|fem	Frauen	NN
86974436		PPOSAT	ihr	acc|sg|fem	ihre	PPOSAT
86974445		NN	Zeit	acc|sg|fem	Zeit	NN
86974454		$.	.	'NULL'	.	$.
86974464		APPR	mit	'NULL'	Mit	APPR
86974480		NN	Essig	dat|sg|masc	Essig	NN
86974489		KON	und	'NULL'	und	KON
86974497		NN	Salz	dat|sg|neut	Salz	NN
86974505		VVPP	stoßen	'NULL'	gestoßen	VVPP
86974513		$,	,	'NULL'	/	$,
86974521		VVPP	legen	'NULL'	gelegt	VVPP
86974531		APPR	über	'NULL'	über	APPR
86974540		ART	ein	acc|sg|masc	einen	ART
86974554	 	NN	Skorpionbiss	acc|sg|masc	Skorpionbiss	NN
86974567		$,	,	'NULL'	/	$,
86974575		VVFIN	heilen	sg|3|pres|ind	heilt	VVFIN
86974583		PPER	ihn	acc|sg|masc|3	ihn	PPER
86974592		$.	.	'NULL'	.	$.
86974602		ART	ein	nom|sg|masc	Ein	ART
86974617		NN	Pflaster	nom|sg|masc	Pflaster	NN
86974625		PROAV	daraus	'NULL'	daraus	PROAV
86974634		VVPP	machen	'NULL'	gemacht	VVPP
86974642		$,	,	'NULL'	/	$,
86974650		KON	und	'NULL'	und	KON
86974658		VVPP	legen	'NULL'	gelegt	VVPP
86974669		APPR	über	'NULL'	über	APPR
86974678		ART	der	acc|pl|masc	die	ART
86974687		ADJA	verrenkt	acc|pl|neut|pos	verrenkten	ADJA
86974695		NN	Glied	acc|pl|neut	Glieder	NN
86974704		$,	,	'NULL'	/	$,
86974712		VVFIN	richten	sg|3|pres|ind	richtet	VVFIN
86974721		PPER	sie	acc|pl|neut|3	sie	PPER
86974730		$,	,	'NULL'	/	$,
86974738		KON	und	'NULL'	und	KON
86974746		VVFIN	legen	sg|3|pres|ind	legt	VVFIN
86974755		ART	der	acc|sg|neut	das	ART
86974765		NN	Weh	acc|sg|neut	Weh	NN
86974774		$.	.	'NULL'	.	$.
86974784		APPR	mit	'NULL'	Mit	APPR
86974798		ADJA	zart	dat|sg|neut|pos	zartem	ADJA
86974811		NN	Gestenmehl	dat|sg|neut	Gestenmehl	NN
86974819		$,	,	'NULL'	/	$,
86974828		PDS	der	nom|sg|neut	das	PRELS
86974837		ADV	da	'NULL'	da	PTKS
86974845		VVFIN	bereiten	'NULL'	bereitet	VVPP
86974853		$,	,	'NULL'	/	$,
86974861		ART	ein	nom|sg|neut	ein	ART
86974870		NN	Teiglein	nom|sg|neut	Teiglein	NN
86974878		PROAV	daraus	'NULL'	daraus	PROAV
86974888		VVPP	machen	'NULL'	gemacht	VVPP
86974896		$,	,	'NULL'	/	$,
86974904		KON	und	'NULL'	und	KON
86974913		ADV	über	'NULL'	über	APPR
86974923		ART	der	acc|pl|neut	die	ART
86974931		NN	Auge	acc|pl|neut	Augen	NN
86974939		VVPP	streichen	'NULL'	gestrichen	VVPP
86974947		$,	,	'NULL'	/	$,
86974955		VVFIN	legen	sg|3|pres|ind	legt	VVFIN
86974965		ART	der	acc|sg|fem	die	ART
86974975		NN	Hitze	acc|sg|fem	Hitze	NN
86974984		KON	und	'NULL'	und	KON
86974993		NN	Geschwulst	acc|sg|neut	Geschwulst	NN
86975001		ART	der	gen|pl|neut	der	ART
86975010		NN	Auge	gen|pl|neut	Augen	NN
86975019		$.	.	'NULL'	.	$.
86975029		ART	der	nom|sg|neut	Das	ART
86975043		NN	Pulver	nom|sg|neut	Pulver	NN
86975051		PROAV	davon	'NULL'	davon	PROAV
86975060		APPR	in	'NULL'	in	APPR
86975069		ART	der	acc|pl|neut	die	ART
86975082		ADJA	Nasenloch	acc|pl|neut	Nasenlöcher	NN
86975090		NN	stoßen	'NULL'	gestoßen	VVPP
86975098		VVFIN	machen	sg|3|pres|ind	macht	VVFIN
86975106		PTKVZ	niesen	acc|sg|neut	niesen	NN
86975114		$,	,	'NULL'	/	$,
86975122		VVFIN	reinigen	sg|3|pres|ind	reinigt	VVFIN
86975130		KON	und	'NULL'	und	KON
86975139		VVFIN	stärken	sg|3|pres|ind	stärkt	VVFIN
86975148		ART	der	acc|sg|neut	das	ART
86975157		NN	Haupt	acc|sg|neut	Haupt	NN
86975166		$.	.	'NULL'	.	$.
86975176		PIS	man	nom|sg|*	Man	PIS
86975189		VVFIN	machen	sg|3|pres|ind	macht	VVFIN
86975197		ADV	auch	'NULL'	auch	ADV
86975206		ART	ein	acc|sg|neut	ein	ART
86975214		NN	Öl	acc|sg|neut	Öl	NN
86975222		PROAV	daraus	'NULL'	daraus	PROAV
86975231		$,	,	'NULL'	/	$,
86975239		VVFIN	nennen	'NULL'	genannt	VVPP
86975249		ADJA	Oleum	nom|sg|neut	Oleum	FM
86975261		NN	samsuchinum	'NULL'	samsuchinum	FM
86975269		$,	,	'NULL'	/	$,
86975277		KON	oder	'NULL'	oder	KON
86975285		ART	ein	acc|sg|fem	eine	ART
86975295		NN	Salbe	acc|sg|fem	Salbe	NN
86975303		$,	,	'NULL'	/	$,
86975312		PIS	welcher	nom|sg|fem	welche	PRELS
86975321		VVPP	wärmen	sg|3|pres|ind	wärmt	VVFIN
86975329		$,	,	'NULL'	/	$,
86975337		KON	und	'NULL'	und	KON
86975345		VVFIN	erweichen	sg|3|pres|ind	erweicht	VVFIN
86975354		ART	der	acc|pl|masc	die	ART
86975364		NN	Nerv	acc|pl|masc	Nerven	NN
86975372		$,	,	'NULL'	/	$,
86975380		KON	und	'NULL'	und	KON
86975388		ART	der	acc|sg|fem	die	ART
86975397		ADJA	erkaltet	acc|sg|fem|pos	erkaltete	ADJA
86975405		NN	Gebärmutter	acc|sg|fem	Gebärmutter	NN
86975414		$.	.	'NULL'	.	$.
86975423		VVFIN	sein	sg|3|pres|ind	Ist	VAFIN
86975436	 	ADV	etwa	'NULL'	etwa	ADV
86975449		ADV	gar	'NULL'	gar	ADV
86975457		ADJD	köstlich	pos	köstlich	ADJD
86975465		PTKVZ	bereiten	pos	bereit	VVPP
86975473		KON	und	'NULL'	und	KON
86975481		VVPP	halten	'NULL'	gehalten	VVPP
86975491		VAINF	werden	'NULL'	worden	VAPP
86975499		$,	,	'NULL'	/	$,
86975507		PWAV	wie	'NULL'	wie	PWAV
86975517		NE	Dioscorides	nom|sg|masc	Dioscorides	NE
86975525		APPRART	an	dat|sg|neut	am	APPRART
86975535		ADJA	erster	dat|sg|neut|pos	ersten	ADJA
86975543		NN	Buch	dat|sg|neut	Buch	NN
86975552	 	VVINF	derselbe	acc|sg|neut	dasselbe	PDS
86975566		PTKZU	zu	'NULL'	zu	PTKZU
86975571		VVINF	machen	'NULL'	machen	VVINF
86975579		VVFIN	beschreiben	sg|3|pres|ind	beschreibt	VVFIN
86975588		$.	.	'NULL'	.	$.
86975600		NN	Majoran	nom|sg|*	Majoran	NN
86975612		VVFIN	gesotten	pos	gesotten	VVPP
86975620		$,	,	'NULL'	/	$,
86975628		KON	oder	'NULL'	oder	KON
86975636		ART	der	nom|sg|neut	das	ART
86975646		NN	Saft	nom|sg|neut	Saft	NN
86975654		PROAV	davon	'NULL'	davon	PROAV
86975662		APPR	in	'NULL'	in	APPR
86975671		ART	der	acc|sg|fem	die	ART
86975679		NN	Nase	acc|sg|fem	Nase	NN
86975687		VVINF	schnupfen	'NULL'	geschnupft	VVPP
86975695		$,	,	'NULL'	/	$,
86975703		VVFIN	stärken	sg|3|pres|ind	stärkt	VVFIN
86975711		ADV	auch	'NULL'	auch	ADV
86975720		ART	der	acc|sg|neut	das	ART
86975729		NN	Hirn	acc|sg|neut	Hirn	NN
86975737		$,	,	'NULL'	/	$,
86975745		KON	und	'NULL'	und	KON
86975753		VAFIN	sein	sg|3|pres|ind	ist	VAFIN
86975762		ADJD	gut	pos	gut	ADJD
86975771		PDS	der	dat|pl|*	denen	PDS
86975781		ADV	so	'NULL'	so	KOUS
86975790		ART	der	acc|sg|masc	den	ART
86975801		ADJA	fallend	acc|sg|masc|pos	fallenden	ADJA
86975814		NN	Siechtag	acc|sg|masc	Siechtagen	NN
86975822		VAINF	haben	'NULL'	haben	VVFIN
86975830		$.	.	'NULL'	.	$.
86975840		VVFIN	reinigen	sg|3|pres|ind	Reinigt	VVFIN
86975850		KON	und	'NULL'	und	KON
86975859		VVFIN	taugen	sg|3|pres|ind	taugt	VVFIN
86975868		ADV	wohl	'NULL'	wohl	ADV
86975876		ART	der	acc|sg|masc	den	ART
86975892		NE	Nasenpfnüssel	acc|sg|masc	Nasenpfnüssel	NN
86975900		$,	,	'NULL'	/	$,
86975908		KON	oder	'NULL'	oder	KON
86975917		NN	Schnupfen	dat|pl|masc	Schnupfen	NN
86975927		$.	.	'NULL'	.	$.
86975937		KOUS	wen	acc|sg|masc|3	Wen	VAFIN
86975949		PDS	der	nom|sg|neut	das	ART
86975959		ADJD	Paralysis	acc|sg|neut	Paralysis	NN
86975969		VVPP	treffen	'NULL'	getroffen	VVPP
86975977		$,	,	'NULL'	/	$,
86975985		KON	und	'NULL'	und	KON
86975993		PPER	ihm	dat|sg|masc|3	ihm	PPER
86976003		ART	der	nom|sg|fem	die	ART
86976014		NN	Sprache	nom|sg|fem	Sprache	NN
86976023		VVPP	liegen	'NULL'	gelegen	VVPP
86976031		$,	,	'NULL'	/	$,
86976039		VMFIN	sollen	sg|3|pres|ind	soll	VMFIN
86976047		PIS	man	nom|sg|*	man	PIS
86976055		ART	der	acc|sg|neut	das	ART
86976065		NN	Wasser	acc|sg|neut	Wasser	NN
86976076		APPR	in	'NULL'	in	APPR
86976085		ART	der	acc|sg|masc	den	ART
86976093		NN	Mund	acc|sg|masc	Mund	NN
86976101		VVINF	geben	'NULL'	geben	VVINF
86976110		NN	,	'NULL'	/	$,
86976118		VVFIN	bringen	sg|3|pres|ind	bringt	VVFIN
86976130		PPER	ihm	dat|sg|*|3	ihm	PPER
86976139		ART	der	nom|sg|fem	die	ART
86976148		NN	Rede	nom|sg|fem	Rede	NN
86976156		ADV	wieder	'NULL'	wieder	ADV
86976165		$.	.	'NULL'	.	$.
86976175		PPER	es	nom|sg|neut|3	Es	PPER
86976188		VAFIN	sein	sg|3|pres|ind	ist	VAFIN
86976196		ART	ein	nom|sg|fem	eine	ART
86976205		ADJA	kräftig	nom|sg|fem|pos	kräftige	ADJA
86976214		NN	Stärkung	nom|sg|fem	Stärkung	NN
86976222		ART	der	gen|pl|masc	der	ART
86976231		NN	Geister	gen|pl|masc	Geister	NN
86976240		$.	.	'NULL'	.	$.
86976250		ART	der	nom|pl|masc	Die	ART
86976271		NN	Bettrise	nom|pl|masc	Bettrisen	NN
86976279		$,	,	'NULL'	/	$,
86976287		KON	und	'NULL'	und	KON
86976297		NN	Paralytiker	nom|pl|masc	Paralytiker	NN
86976306		$,	,	'NULL'	/	$,
86976314		VMFIN	sollen	pl|3|pres|ind	sollen	VMFIN
86976322		PDAT	dieser	gen|sg|neut	dieses	PDAT
86976331		NN	Wasser	gen|sg|neut	Wassers	NN
86976339		ADV	viel	'NULL'	viel	ADV
86976347		VVFIN	brauchen	'NULL'	brauchen	VVINF
86976355		$,	,	'NULL'	/	$,
86976363		KON	und	'NULL'	und	KON
86976372		ART	der	acc|pl|neut	die	ART
86976381	 	NN	Glied	acc|pl|neut	Glieder	NN
86976395		PROAV	damit	'NULL'	damit	PROAV
86976405		VVINF	reiben	'NULL'	reiben	VVINF
86976413		$,	,	'NULL'	/	$,
86976421		KON	und	'NULL'	und	KON
86976429		APPR	von	'NULL'	von	APPR
86976440		PPER	ihm	dat|sg|masc|3	ihm	PPER
86976448		ADV	selbst	'NULL'	selbst	ADV
86976457		VVINF	lassen	'NULL'	lassen	VVINF
86976465		VVPP	trocken	'NULL'	trocken	VVINF
86976473		VAINF	werden	pl|3|pres|ind	werden	VVINF
86976482		$.	.	'NULL'	.	$.
86976492		ADV	stärken	nom|sg|fem	Stärkt	VVFIN
86976505		ART	der	acc|sg|fem	die	ART
86976517		NN	Memorie	acc|sg|fem	Memorie	NN
86976525		$,	,	'NULL'	/	$,
86976533		KON	oder	'NULL'	oder	KON
86976542		NN	Gedächtnis	acc|sg|neut	Gedächtnis	NN
86976550		$,	,	'NULL'	/	$,
86976558		ART	der	nom|sg|neut	das	ART
86976573		NN	Hinterteil	acc|sg|neut	Hinterteil	NN
86976581		ART	der	gen|sg|neut	des	ART
86976590		NN	Haupt	gen|sg|neut	Haupts	NN
86976598		PROAV	damit	'NULL'	damit	PROAV
86976607		ADJD	überstrichen	'NULL'	überstrichen	VVPP
86976615		$,	,	'NULL'	/	$,
86976623		KON	oder	'NULL'	oder	KON
86976631		ART	ein	acc|sg|fem	eine	ART
86976641		NN	Lauge	acc|sg|fem	Lauge	NN
86976649		PROAV	daraus	'NULL'	daraus	PROAV
86976660		VVPP	machen	'NULL'	gemacht	VVPP
86976668		$,	,	'NULL'	/	$,
86976677		KON	und	'NULL'	und	KON
86976685		ADV	mit	'NULL'	mit	PROAV
86976695		VVPP	gezwagen	'NULL'	gezwagen	VVPP
86976704		$.	.	'NULL'	.	$.
86976714		PWAT	welcher	nom|pl|fem	Welche	PREL
86976728		NN	Frau	nom|pl|fem	Frauen	NN
86976736		ADV	auch	'NULL'	auch	ADV
86976745		ART	der	acc|sg|neut	das	ART
86976754		NN	weiß	acc|sg|neut	Weiß	NN
86976762		PTKZU	zu	'NULL'	zu	APPR
86976771		VVINF	viel	*|*|*	viel	PIS
86976779		VAFIN	haben	pl|3|pres|ind	haben	VAFIN
86976787		$,	,	'NULL'	/	$,
86976795		VMFIN	sollen	pl|3|pres|ind	sollen	VMFIN
86976803		PDAT	dieser	acc|sg|neut	dieses	PDAT
86976813		NN	Wasser	gen|sg|neut	Wassers	NN
86976821		VVINF	brauchen	pl|3|pres|ind	brauchen	VVFIN
86976830		APPR	bei	'NULL'	bei	APPR
86976839		NN	Zeit	dat|pl|fem	Zeiten	NN
86976848		$.	.	'NULL'	.	$.
86976858		ADJD	legen	sg|3|pres|ind	Legt	VVFIN
86976870		ART	der	acc|sg|neut	das	ART
86976885		NN	Hauptweh	acc|sg|neut	Hauptweh	NN
86976893		APPR	von	'NULL'	von	APPR
86976902		ADJA	kalt	dat|pl|masc|pos	kalten	ADJA
86976910		NN	Fluß	dat|pl|masc	Flüssen	NN
86976919		KON	und	'NULL'	und	KON
86976927		NN	Ursache	dat|pl|fem	Ursachen	NN
86976936		$.	.	'NULL'	.	$.
86976946		VVFIN	Macht	nom|sg|fem	Macht	NN
86976959		ADJD	weit	pos	weit	ADJD
86976967		APPR	um	'NULL'	um	APPR
86976976		ART	der	acc|sg|fem	die	ART
86976984		NN	Brust	acc|sg|fem	Brust	NN
86976992		$,	,	'NULL'	/	$,
86977000		KON	und	'NULL'	und	KON
86977008		VVFIN	zerschneiden	sg|3|pres|ind	zerschneidet	VVFIN
86977017		ART	der	acc|sg|masc	den	ART
86977027		NN	Koder	acc|sg|masc	Koder	NN
86977036		$.	.	'NULL'	.	$.
86977047		ART	der	acc|pl|neut	Die	ART
86977067		NN	Schröpfhörnlein	acc|pl|neut	Schröpfhörnlein	NN
86977075		APPR	in	'NULL'	in	APPR
86977084		PDAT	dieser	dat|sg|neut	diesem	PDAT
86977092		NN	Wasser	dat|sg|neut	Wasser	NN
86977100		VVFIN	benetzen	'NULL'	benetzt	VVPP
86977108		$,	,	'NULL'	/	$,
86977116		VVFIN	behüten	sg|3|pres|ind	behütet	VVFIN
86977125		ART	der	acc|sg|masc	den	ART
86977134		NN	Mensch	acc|sg|masc	Menschen	NN
86977145		KOUS	dass	'NULL'	dass	KOUS
86977153		PIS	nichts	*|*|neut	nichts	PIAT
86977162		NN	böse	gen|sg|neut	Böses	NN
86977171	 	VVINF	zuschlagen	sg|3|pres|ind	zuschlägt	VVFIN
86977185		$.	.	'NULL'	.	$.
86977195		ART	der	nom|sg|neut	Das	ART
86977209		NN	Saft	nom|sg|neut	Saft	NN
86977217		VVFIN	streichen	'NULL'	gestrichen	VVPP
86977225		APPR	über	'NULL'	über	APPR
86977235		ART	der	acc|sg|neut	das	ART
86977243		ADJA	gelüffert	acc|sg|neut|pos	gelüfferte	ADJA
86977251		NN	Blut	acc|sg|neut	Blut	NN
86977259		$,	,	'NULL'	/	$,
86977267		VVFIN	zerlässen	sg|3|pres|ind	zerlässt	VVFIN
86977275		PPER	es	acc|sg|neut	es	PPER
86977284		$.	.	'NULL'	.	$.
86977294		ART	ein	nom|sg|neut	Ein	ART
86977308		NN	Foment	nom|sg|neut	Foment	NN
86977316		PROAV	davon	'NULL'	davon	PROAV
86977325		$,	,	'NULL'	/	$,
86977333		VVFIN	reinigen	sg|3|pres|ind	reinigt	VVFIN
86977341		ART	der	acc|sg|fem	die	ART
86977350		NN	Mutter	acc|sg|fem	Mutter	NN
86977359		$.	.	'NULL'	.	$.
86977369		ART	der	nom|sg|neut	Das	ART
86977382		ADJA	Kraut	nom|sg|neut	Kraut	NN
86977390		APPR	über	'NULL'	über	APPR
86977400		ART	der	acc|sg|masc	den	ART
86977408		NN	Magen	acc|sg|masc	Magen	NN
86977416		VVPP	legen	'NULL'	gelegt	VVPP
86977424		APPR	in	'NULL'	in	APPR
86977433		ART	ein	acc|sg|neut	ein	ART
86977441		NN	Säcklein	acc|sg|neut	Säcklein	NN
86977449		$,	,	'NULL'	/	$,
86977457		VVFIN	legen	sg|3|pres|ind	legt	VVFIN
86977465		PDS	der	acc|sg|neut	das	ART
86977479		NN	Magenweh	acc|sg|neut	Magenweh	NN
86977489		$.	.	'NULL'	.	$.
86977499		APPR	in	'NULL'	In	APPR
86977508		ART	der	acc|sg|fem	die	ART
86977516		NN	Speise	acc|sg|fem	Speise	NN
86977524		VVPP	tun	'NULL'	getan	VVPP
86977532		$,	,	'NULL'	/	$,
86977541		VVFIN	machen	sg|3|pres|ind	macht	VVFIN
86977551		PPER	sie	nom|sg|fem|3	sie	PPER
86977563		VVFIN	wohlschmeckend	pos	wohlschmeckend	ADJD
86977571		$,	,	'NULL'	/	$,
86977579		KON	und	'NULL'	und	KON
86977587		VAFIN	sein	sg|3|pres|ind	ist	VAFIN
86977596		NN	gesund	pos	gesund	ADJD
86977605		$.	.	'NULL'	.	$.
86977615		NE	legen	sg|3|pres|ind	Legt	VVFIN
86977623		ADV	auch	'NULL'	auch	ADV
86977632		ART	der	nom|sg|neut	das	ART
86977642		ADJA	geschwollen	nom|sg|neut|pos	geschwollene	ADJA
86977650		NN	Milz	nom|sg|neut	Milz	NN
86977659		$.	.	'NULL'	.	$.
86977676		NE	Mausöhrlein	nom|sg|neut	Mausöhrlein	NN
86977688		$.	.	'NULL'	.	$.
86977699		NN	¶	'NULL'	¶	$*
86977711		APPR	von	'NULL'	Von	APPR
86977720		ART	der	dat|sg|masc	dem	ART
86977728		NN	Name	dat|sg|masc	Namen	NN
86977737		$.	.	'NULL'	.	$.
86977748		ART	ein	nom|sg|masc	Ein	ART
86977762		ADJA	merklich	nom|sg|masc|pos	merklicher	ADJA
86977771		NN	Irrtum	nom|sg|masc	Irrtum	NN
86977780		VAFIN	sein	sg|3|pres|ind	ist	VAFIN
86977789		ADV	hier	'NULL'	hier	ADV
86977799	 	PIS	eingerissen	'NULL'	eingerissen	VVPP
86977813		APPR	in	'NULL'	in	APPR
86977822		ART	der	dat|pl|neut	den	ART
86977830		ADJA	alt	dat|pl|neut|pos	alten	ADJA
86977843		NN	Kräuterbücher	dat|pl|neut	Kräuterbüchern	NN
86977851		$,	,	'NULL'	/	$,
86977860		PRELS	welcher	nom|pl|neut	welche	PREL
86977869		ADV	gar	'NULL'	gar	ADV
86977875		APPR	nahe	'NULL'	nahe	ADV
86977883		PIS	alle	nom|pl|neut	alle	PIS
86977893		$,	,	'NULL'	/	$,
86977901		ART	der	acc|sg|neut	das	ART
86977910		ADJA	Kräutlein	acc|sg|neut	Kräutlein	NN
86977925		NN	Gauchheil	acc|sg|masc	Gauchheil	NN
86977933		$,	,	'NULL'	/	$,
86977942		PTKZU	zu	'NULL'	zu	APPR
86977951		VVINF	Latein	nom|sg|masc	Latein	NN
86977961		NN	Anagalli	nom|sg|*	Anagallis	FM
86977969		$,	,	'NULL'	/	$,
86977977		APPR	für	'NULL'	für	APPR
86977992		NN	Mausöhrlein	acc|sg|neut	Mausöhrlein	NN
86978000		VVPP	auslegen	'NULL'	ausgelegt	VVPP
86978008		VAFIN	haben	pl|3|pres|ind	haben	VAFIN
86978017		$.	.	'NULL'	.	$.
86978026		APPR	in	'NULL'	In	APPR
86978039		NE	welcher	dat|pl|fem	welchen	PWAT
86978047		VVFIN	Irrtum	dat|sg|masc	Irrtum	NN
86978055		PPER	sie	acc|pl|neut|3	sie	PPER
86978064		NN	führen	'NULL'	geführt	VVPP
86978073		ART	der	nom|sg|masc	der	ART
86978084		ADJA	alt	nom|sg|masc|pos	alte	ADJA
86978092		NN	Abgott	nom|sg|masc	Abgott	NN
86978101		NE	Avicenna	nom|sg|masc	Avicenna	NE
86978110		$.	.	'NULL'	.	$.
86978118		APPR	von	'NULL'	Von	APPR
86978130		PDAT	dieser	dat|sg|masc	diesem	PDAT
86978139		NE	Irrtum	dat|sg|masc	Irrtum	NN
86978148		NE	disputieren	sg|3|pres|ind	disputiert	VVFIN
86978156		VVFIN	weitläufig	pos	weitläufig	ADJD
86978165		ART	der	nom|sg|masc	der	ART
86978178		ADJA	hochgelehrt	nom|sg|masc|pos	hochgelehrte	ADJA
86978188		NN	Doktor	nom|sg|masc	D.	NN
86978196		NE	Leonhart	nom|sg|masc	Leonhart	NE
86978205		NE	Fuchs	nom|sg|masc	Fuchs	NE
86978213		$,	,	'NULL'	/	$,
86978221		APPR	in	'NULL'	in	APPR
86978230		PPOSAT	sein	dat|sg|neut	seinem	PPOSAT
86978238		NN	Büchlein	dat|sg|neut	Büchlein	NN
86978246		$,	,	'NULL'	/	$,
86978255		PRELS	der	acc|sg|neut	das	PRELS
86978265		PPER	er	nom|sg|masc|3	er	PPER
86978273		VVPP	schreiben	'NULL'	geschrieben	VVPP
86978282		APPR	von	'NULL'	von	APPR
86978291		ART	der	dat|pl|masc	den	ART
86978301		NN	Irrtümer	dat|pl|masc	Irrtümern	NN
86978309		ART	der	gen|pl|masc	der	ART
86978318		NN	Ärzt	gen|pl|masc	Ärzte	NN
86978327		VVFIN	,	'NULL'	/	$,
86978336		VVFIN	gehören	sg|3|pres|ind	gehört	VVFIN
86978348		APPR	für	'NULL'	für	APPR
86978357		ART	der	acc|pl|fem	die	ART
86978366		NE	Gelehrte	acc|pl|fem	Gelehrten	NN
86978374		$,	,	'NULL'	/	$,
86978385		KOUS	dass	'NULL'	dass	KOUS
86978394		PPER	sie	nom|pl|*|3	sie	PPER
86978402	 	VVFIN	demselbig	dat|pl|*	demselbigen	VVFIN
86978415		$,	,	'NULL'	/	$,
86978423		KON	und	'NULL'	und	KON
86978431		PDS	der	gen|pl|masc	deren	PDS
86978442		ADJA	gleich	dat|pl|masc|pos	gleichen	VVFIN
86978450		NN	fleißig	comp	fleißiger	ADJD
86978458	 	VVFIN	nachsinnen	'NULL'	nachsinnen	VVINF
86978472		$,	,	'NULL'	/	$,
86978484		KOUS	damit	'NULL'	damit	KOUS
86978494		PPER	sie	nom|pl|*|3	sie	PPER
86978502		PTKNEG	nicht	'NULL'	nicht	PTKNEG
86978510		APPR	für	'NULL'	für	APPR
86978519		KON	und	'NULL'	und	KON
86978527		APPR	für	'NULL'	für	APPR
86978538		NE	also	'NULL'	also	ADV
86978546		VVINF	machen	'NULL'	machen	VVINF
86978555		VVFIN	,	'NULL'	/	$,
86978564		ADV	quid	'NULL'	quid	FM
86978575		APPR	pro	'NULL'	pro	FM
86978585		NN	quid	'NULL'	quo	FM
86978594		VVPP	,	'NULL'	/	$,
86978608		NN	Mäusedreck	nom|sg|masc	Mäusedreck	NN
86978620		APPR	für	'NULL'	für	APPR
86978630		NN	Pfeffer	acc|pl|masc	Pfeffer	NN
86978639		$.	.	'NULL'	.	$.
86978649		ART	der	nom|sg|neut	Das	ART
86978662		ADJA	Kraut	nom|sg|neut	Kraut	NN
86978676		NN	Mausöhrlein	nom|sg|neut	Mausöhrlein	NN
86978684		VAFIN	werden	sg|3|pres|ind	wird	VAFIN
86978692		ADV	also	'NULL'	also	ADV
86978701		VVPP	nennen	'NULL'	genannt	VVPP
86978709		$,	,	'NULL'	/	$,
86978717		ADJA	sprechen	sg|3|pres|ind	spricht	VVFIN
86978730		NN	Dioscoride	nom|sg|masc	Dioscorides	NE
86978738		$,	,	'NULL'	/	$,
86978746		PROAV	darum	'NULL'	darum	PROAV
86978755		$,	,	'NULL'	/	$,
86978766		KOUS	dass	'NULL'	dass	KOUS
86978776		PPOSAT	sein	nom|pl|neut	seine	PPOSAT
86978785		NN	Blättlein	nom|pl|neut	Blättlein	NN
86978793		ART	der	dat|pl|neut	den	ART
86978808		NN	Mausöhrlein	dat|pl|neut	Mausöhrlein	NN
86978816		ADV	gleich	'NULL'	gleich	ADJD
86978824		VAFIN	sein	pl|3|pres|ind	sind	VAFIN
86978832		$,	,	'NULL'	/	$,
86978843		NN	Auricula	nom|sg|fem	Auricula	NE
86978851		VVFIN	muris	nom|sg|masc	muris	NE
86978859		VVPP	nennen	'NULL'	genannt	VVPP
86978867		PTKZU	zu	'NULL'	zu	APPR
86978876		ADJA	Latein	dat|sg|neut	Latein	NN
86978886		$.	.	'NULL'	.	$.
86978897		NN	Geschlecht	nom|sg|fem	Geschlecht	NN
86978909		KON	und	'NULL'	und	KON
86978917		NN	Gestalt	nom|sg|fem	Gestalt	NN
86978926		$.	.	'NULL'	.	$.
86978938		NE	Dioscurides	nom|sg|*	Dioscorides	NE
86978950		VVFIN	sprechen	sg|3|pres|ind	spricht	VVFIN
86978958		$,	,	'NULL'	/	$,
86978969		KOUS	dass	'NULL'	dass	KOUS
86978978		PDAT	dieser	nom|sg|neut	dieses	PDAT
86978987		NN	Kraut	nom|sg|neut	Kraut	NN
86978995		ADJD	zweierlei	*|*|*	zweierlei	PIS
86979003		VAFIN	sein	sg|3|pres|subj	sei	VAFIN
86979012		$.	.	'NULL'	.	$.
86979021		ART	der	nom|sg|neut	Das	ART
86979035		ADJA	erster	nom|sg|neut|pos	erste	ADJA
86979043		$,	,	'NULL'	/	$,
86979051		NN	wachsen	sg|3|pres|ind	wächst	VVFIN
86979061		APPR	in	'NULL'	in	APPR
86979070		ART	der	dat|pl|masc	den	ART
